setup,1.54124e+08
9827,599781
9931,457711
10022,440155
10106,433699
10217,726793
10348,438771
10437,637287
10536,726433
10648,601475
10745,513675
10885,477278
10977,590565
11091,723457
11176,630860
11308,551850
11417,664429
11554,999062
11654,458818
11760,736444
11890,587587
11995,666556
12122,477938
12229,543647
12368,775310
12512,909287
12595,952227
12706,695075
12874,516585
13031,533164
13138,742033
13227,579751
13423,481671
13511,623834
13617,602140
13811,1.27728e+06
13934,613048
14109,785453
14229,779827
14372,807288
14549,733374
14644,1.29055e+06
14841,749520
14962,731226
15092,774850
15220,616757
15372,833648
15474,572225
15744,943068
15872,851449
16051,719140
16187,803511
16356,705575
16511,685492
16694,832048
16801,1.1574e+06
17037,1.00691e+06
17306,832712
17359,801333
17550,897507
17735,995762
17948,1.03821e+06
18074,663379
18244,834913
18458,899762
18576,828455
18811,854337
19066,746710
19156,871691
19327,842476
19561,1.07604e+06
19716,960047
19716,863387
19716,1.01191e+06
19716,842335
21414,977330
21414,1.20426e+06
21414,849891
21414,951577
21414,838184
update,7991
update,330
update,15440
update,363
update,807
update,324
update,1326
update,358
update,737
update,331
update,2059
update,348
update,762
update,380
update,1353
update,319
update,935
update,342
update,99361
update,324
update,770
update,380
update,1260
update,367
update,767
update,313
update,1956
update,397
update,772
update,354
update,1418
update,328
update,755
update,312
update,3013
update,318
update,849
update,317
update,1326
update,318
update,817
update,314
update,1882
update,328
update,827
update,348
update,1349
update,330
update,786
update,327
update,4556
update,324
update,807
update,432
update,1332
update,372
update,820
update,346
update,2087
update,326
update,792
update,316
update,1344
update,373
update,822
update,330
update,3131
update,340
update,818
update,321
update,1309
update,332
update,787
update,339
update,2015
update,342
update,783
update,348
update,1400
update,331
update,882
update,330
update,7342
update,334
update,835
update,309
update,1375
update,321
update,813
update,318
update,2032
update,335
update,793
update,393
update,1404
update,339
update,819
update,365
update,3008
update,313
update,785
update,303
update,1318
update,306
update,794
update,320
update,1992
update,354
update,755
update,321
update,1349
update,426
update,772
update,329
update,5168
update,364
update,824
update,358
update,1286
update,315
update,808
update,353
update,2055
update,325
update,786
update,315
update,1331
update,318
update,808
update,310
update,2999
update,340
update,807
update,316
update,1484
update,347
update,800
update,332
update,1928
update,338
update,868
update,354
update,1328
update,339
update,845
update,320
update,12694
update,331
update,817
update,365
update,1284
update,346
update,793
update,340
update,1975
update,320
update,821
update,368
update,2066
update,319
update,814
update,346
update,3174
update,335
update,752
update,327
update,1327
update,331
update,779
update,329
update,2151
update,327
update,864
update,390
update,1375
update,348
update,778
update,318
update,4859
update,321
update,765
update,357
update,1302
update,337
update,815
update,348
update,1954
update,349
update,758
update,323
update,1264
update,309
update,797
update,326
update,3027
update,334
update,800
update,387
update,1282
update,304
update,1018
update,339
update,1981
update,332
update,769
update,314
update,1284
update,341
update,811
update,312
update,7200
update,322
update,781
update,320
update,1327
update,368
update,765
update,393
update,1990
update,325
update,877
update,321
update,1338
update,314
update,803
update,336
update,3015
update,357
update,787
update,330
update,1368
update,375
update,925
update,368
update,2075
update,323
update,847
update,307
update,1499
update,451
update,862
update,326
update,4458
update,339
update,762
update,357
update,1263
update,329
update,803
update,404
update,1956
update,347
update,861
update,333
update,1331
update,336
update,797
update,319
update,3039
update,344
update,842
update,320
update,1418
update,330
update,780
update,351
update,2081
update,334
update,911
update,420
update,1323
update,445
update,845
update,331
update,22133
update,401
update,818
update,327
update,1398
update,318
update,802
update,314
update,2038
update,323
update,800
update,374
update,1532
update,337
update,814
update,330
update,3036
update,328
update,771
update,307
update,1351
update,355
update,871
update,324
update,2237
update,329
update,794
update,332
update,1364
update,326
update,821
update,311
update,4369
update,334
update,777
update,328
update,1390
update,372
update,804
update,333
update,2119
update,340
update,802
update,326
update,1306
update,314
update,789
update,314
update,3371
update,351
update,815
update,316
update,1470
update,380
update,778
update,336
update,2024
update,345
update,771
update,307
update,1273
update,319
update,791
update,347
update,7264
update,326
update,829
update,319
update,1501
update,317
update,781
update,333
update,2097
update,353
update,741
update,326
update,1400
update,315
update,866
update,357
update,2914
update,330
update,863
update,325
update,1385
update,333
update,798
update,324
update,1989
update,323
update,786
update,349
update,1286
update,327
update,793
update,354
update,4377
update,319
update,760
update,353
update,1329
update,314
update,751
update,312
update,1977
update,333
update,892
update,324
update,1437
update,320
update,783
update,322
update,2973
update,370
update,903
update,318
update,1479
update,330
update,776
update,329
update,2158
update,367
update,796
update,379
update,1386
update,320
update,915
update,444
update,11760
update,340
update,826
update,388
update,1462
update,316
update,824
update,392
update,2072
update,362
update,805
update,313
update,1347
update,357
update,781
update,312
update,3060
update,344
update,846
update,313
update,1359
update,317
update,766
update,323
update,2013
update,331
update,822
update,312
update,1355
update,345
update,780
update,329
update,4708
update,344
update,760
update,330
update,1382
update,316
update,837
update,370
update,1990
update,374
update,789
update,358
update,1313
update,324
update,835
update,354
update,3136
update,363
update,755
update,345
update,1274
update,317
update,796
update,339
update,2044
update,329
update,818
update,327
update,1294
update,326
update,778
update,335
update,7435
update,327
update,823
update,344
update,1364
update,331
update,805
update,340
update,1989
update,356
update,912
update,327
update,1343
update,328
update,774
update,397
update,2889
update,326
update,807
update,335
update,1331
