setup,2.56491e+08
10437,851529
10536,828422
10648,796430
10745,840373
10885,860166
10977,865673
11091,806783
11176,794770
11308,896910
11417,893995
11554,948182
11654,881154
11760,867182
11890,990498
11995,912642
12122,1.00138e+06
12229,965493
12368,904781
12512,1.019e+06
12595,1.02357e+06
12706,1.05299e+06
12874,977531
13031,1.03155e+06
13138,1.01311e+06
13227,1.04908e+06
13423,1.06416e+06
13511,1.09588e+06
13617,1.04337e+06
13811,1.08738e+06
13934,1.0812e+06
14109,1.10359e+06
14229,1.15288e+06
14372,1.15582e+06
14549,1.14653e+06
14644,1.16466e+06
14841,1.16489e+06
14962,1.154e+06
15092,1.0767e+06
15220,1.24351e+06
15372,1.2219e+06
15474,1.20035e+06
15744,1.25235e+06
15872,1.31353e+06
16051,1.24971e+06
16187,1.27021e+06
16356,1.2968e+06
16511,1.31084e+06
16694,1.30602e+06
16801,1.28557e+06
17037,1.35105e+06
17306,1.33876e+06
17359,1.31341e+06
17550,1.36869e+06
17735,1.40177e+06
17948,1.4372e+06
18074,1.39912e+06
18244,1.44389e+06
18458,1.43436e+06
18576,1.44166e+06
18811,1.49306e+06
19066,1.50412e+06
19156,1.50092e+06
19327,1.53559e+06
19561,1.56892e+06
19716,1.49915e+06
19716,1.47988e+06
19716,1.54152e+06
19716,1.58826e+06
21414,1.6827e+06
21414,1.67194e+06
21414,1.65853e+06
21414,1.61893e+06
21414,1.74e+06
